run_id,scene,truth,prediction,count
V2_B_seed392006,clean,0,2,9
V2_B_seed392006,clean,0,3,14
V2_B_seed392006,clean,0,4,41
V2_B_seed392006,clean,0,5,7
V2_B_seed392006,clean,1,0,16
V2_B_seed392006,clean,1,1,4341
V2_B_seed392006,clean,1,2,17
V2_B_seed392006,clean,1,3,92
V2_B_seed392006,clean,1,4,31
V2_B_seed392006,clean,1,5,3
V2_B_seed392006,clean,2,0,1
V2_B_seed392006,clean,2,1,14
V2_B_seed392006,clean,2,2,4449
V2_B_seed392006,clean,2,3,11
V2_B_seed392006,clean,2,4,14
V2_B_seed392006,clean,2,5,11
V2_B_seed392006,clean,3,0,14
V2_B_seed392006,clean,3,1,175
V2_B_seed392006,clean,3,2,9
V2_B_seed392006,clean,3,3,4259
V2_B_seed392006,clean,3,4,37
V2_B_seed392006,clean,3,5,6
V2_B_seed392006,clean,4,0,23
V2_B_seed392006,clean,4,1,6
V2_B_seed392006,clean,4,2,10
V2_B_seed392006,clean,4,3,9
V2_B_seed392006,clean,4,4,4442
V2_B_seed392006,clean,4,5,10
V2_B_seed392006,clean,5,0,2
V2_B_seed392006,clean,5,1,8
V2_B_seed392006,clean,5,2,16
V2_B_seed392006,clean,5,3,10
V2_B_seed392006,clean,5,4,14
V2_B_seed392006,clean,5,5,4450
V2_B_seed392006,leo_clear_weak,0,0,3533
V2_B_seed392006,leo_clear_weak,0,1,471
V2_B_seed392006,leo_clear_weak,0,2,33
V2_B_seed392006,leo_clear_weak,0,3,322
V2_B_seed392006,leo_clear_weak,0,4,128
V2_B_seed392006,leo_clear_weak,0,5,13
V2_B_seed392006,leo_clear_weak,1,0,167
V2_B_seed392006,leo_clear_weak,1,1,3668
V2_B_seed392006,leo_clear_weak,1,2,22
V2_B_seed392006,leo_clear_weak,1,3,412
V2_B_seed392006,leo_clear_weak,1,4,224
V2_B_seed392006,leo_clear_weak,1,5,7
V2_B_seed392006,leo_clear_weak,2,0,17
V2_B_seed392006,leo_clear_weak,2,1,38
V2_B_seed392006,leo_clear_weak,2,2,4303
V2_B_seed392006,leo_clear_weak,2,3,52
V2_B_seed392006,leo_clear_weak,2,4,78
V2_B_seed392006,leo_clear_weak,2,5,12
V2_B_seed392006,leo_clear_weak,3,0,159
V2_B_seed392006,leo_clear_weak,3,1,311
V2_B_seed392006,leo_clear_weak,3,2,17
V2_B_seed392006,leo_clear_weak,3,3,3786
V2_B_seed392006,leo_clear_weak,3,4,225
V2_B_seed392006,leo_clear_weak,3,5,2
V2_B_seed392006,leo_clear_weak,4,0,29
V2_B_seed392006,leo_clear_weak,4,1,23
V2_B_seed392006,leo_clear_weak,4,2,27
V2_B_seed392006,leo_clear_weak,4,3,16
V2_B_seed392006,leo_clear_weak,4,4,4394
V2_B_seed392006,leo_clear_weak,4,5,11
V2_B_seed392006,leo_clear_weak,5,0,8
V2_B_seed392006,leo_clear_weak,5,1,30
V2_B_seed392006,leo_clear_weak,5,2,29
V2_B_seed392006,leo_clear_weak,5,3,9
V2_B_seed392006,leo_clear_weak,5,4,49
V2_B_seed392006,leo_clear_weak,5,5,4375
V2_B_seed392006,leo_low_elev_weak,0,0,3259
V2_B_seed392006,leo_low_elev_weak,0,1,520
V2_B_seed392006,leo_low_elev_weak,0,2,52
V2_B_seed392006,leo_low_elev_weak,0,3,458
V2_B_seed392006,leo_low_elev_weak,0,4,198
V2_B_seed392006,leo_low_elev_weak,0,5,13
V2_B_seed392006,leo_low_elev_weak,1,0,245
V2_B_seed392006,leo_low_elev_weak,1,1,3307
V2_B_seed392006,leo_low_elev_weak,1,2,26
V2_B_seed392006,leo_low_elev_weak,1,3,584
V2_B_seed392006,leo_low_elev_weak,1,4,329
V2_B_seed392006,leo_low_elev_weak,1,5,9
V2_B_seed392006,leo_low_elev_weak,2,0,52
V2_B_seed392006,leo_low_elev_weak,2,1,43
V2_B_seed392006,leo_low_elev_weak,2,2,4195
V2_B_seed392006,leo_low_elev_weak,2,3,68
V2_B_seed392006,leo_low_elev_weak,2,4,116
V2_B_seed392006,leo_low_elev_weak,2,5,26
V2_B_seed392006,leo_low_elev_weak,3,0,282
V2_B_seed392006,leo_low_elev_weak,3,1,495
V2_B_seed392006,leo_low_elev_weak,3,2,46
V2_B_seed392006,leo_low_elev_weak,3,3,3301
V2_B_seed392006,leo_low_elev_weak,3,4,370
V2_B_seed392006,leo_low_elev_weak,3,5,6
V2_B_seed392006,leo_low_elev_weak,4,0,28
V2_B_seed392006,leo_low_elev_weak,4,1,39
V2_B_seed392006,leo_low_elev_weak,4,2,24
V2_B_seed392006,leo_low_elev_weak,4,3,35
V2_B_seed392006,leo_low_elev_weak,4,4,4361
V2_B_seed392006,leo_low_elev_weak,4,5,13
V2_B_seed392006,leo_low_elev_weak,5,0,9
V2_B_seed392006,leo_low_elev_weak,5,1,28
V2_B_seed392006,leo_low_elev_weak,5,2,67
V2_B_seed392006,leo_low_elev_weak,5,3,8
V2_B_seed392006,leo_low_elev_weak,5,4,71
V2_B_seed392006,leo_low_elev_weak,5,5,4317
V2_B_seed392006,leo_rain_weak,0,0,3401
V2_B_seed392006,leo_rain_weak,0,1,489
V2_B_seed392006,leo_rain_weak,0,2,37
V2_B_seed392006,leo_rain_weak,0,3,373
V2_B_seed392006,leo_rain_weak,0,4,191
V2_B_seed392006,leo_rain_weak,0,5,9
V2_B_seed392006,leo_rain_weak,1,0,315
V2_B_seed392006,leo_rain_weak,1,1,3201
V2_B_seed392006,leo_rain_weak,1,2,26
V2_B_seed392006,leo_rain_weak,1,3,576
V2_B_seed392006,leo_rain_weak,1,4,366
V2_B_seed392006,leo_rain_weak,1,5,16
V2_B_seed392006,leo_rain_weak,2,0,29
V2_B_seed392006,leo_rain_weak,2,1,46
V2_B_seed392006,leo_rain_weak,2,2,4248
V2_B_seed392006,leo_rain_weak,2,3,55
V2_B_seed392006,leo_rain_weak,2,4,86
V2_B_seed392006,leo_rain_weak,2,5,36
V2_B_seed392006,leo_rain_weak,3,0,379
V2_B_seed392006,leo_rain_weak,3,1,447
V2_B_seed392006,leo_rain_weak,3,2,23
V2_B_seed392006,leo_rain_weak,3,3,3331
V2_B_seed392006,leo_rain_weak,3,4,312
V2_B_seed392006,leo_rain_weak,3,5,8
V2_B_seed392006,leo_rain_weak,4,0,32
V2_B_seed392006,leo_rain_weak,4,1,36
V2_B_seed392006,leo_rain_weak,4,2,26
V2_B_seed392006,leo_rain_weak,4,3,42
V2_B_seed392006,leo_rain_weak,4,4,4356
V2_B_seed392006,leo_rain_weak,4,5,8
V2_B_seed392006,leo_rain_weak,5,0,7
V2_B_seed392006,leo_rain_weak,5,1,21
V2_B_seed392006,leo_rain_weak,5,2,49
V2_B_seed392006,leo_rain_weak,5,3,11
V2_B_seed392006,leo_rain_weak,5,4,63
V2_B_seed392006,leo_rain_weak,5,5,4349
V2_B_seed392007,clean,0,0,4433
V2_B_seed392007,clean,0,1,15
V2_B_seed392007,clean,0,2,12
V2_B_seed392007,clean,0,3,12
V2_B_seed392007,clean,0,4,22
V2_B_seed392007,clean,0,5,6
V2_B_seed392007,clean,1,0,11
V2_B_seed392007,clean,1,1,4425
V2_B_seed392007,clean,1,2,16
V2_B_seed392007,clean,1,3,28
V2_B_seed392007,clean,1,4,17
V2_B_seed392007,clean,1,5,3
V2_B_seed392007,clean,2,0,4
V2_B_seed392007,clean,2,1,8
V2_B_seed392007,clean,2,2,4462
V2_B_seed392007,clean,2,3,8
V2_B_seed392007,clean,2,4,12
V2_B_seed392007,clean,2,5,6
V2_B_seed392007,clean,3,0,13
V2_B_seed392007,clean,3,1,189
V2_B_seed392007,clean,3,2,11
V2_B_seed392007,clean,3,3,4267
V2_B_seed392007,clean,3,4,17
V2_B_seed392007,clean,3,5,3
V2_B_seed392007,clean,4,0,25
V2_B_seed392007,clean,4,1,4
V2_B_seed392007,clean,4,2,8
V2_B_seed392007,clean,4,3,11
V2_B_seed392007,clean,4,4,4446
V2_B_seed392007,clean,4,5,6
V2_B_seed392007,clean,5,0,5
V2_B_seed392007,clean,5,1,14
V2_B_seed392007,clean,5,2,16
V2_B_seed392007,clean,5,3,5
V2_B_seed392007,clean,5,4,8
V2_B_seed392007,clean,5,5,4452
V2_B_seed392007,leo_clear_weak,0,0,3193
V2_B_seed392007,leo_clear_weak,0,1,626
V2_B_seed392007,leo_clear_weak,0,2,20
V2_B_seed392007,leo_clear_weak,0,3,604
V2_B_seed392007,leo_clear_weak,0,4,48
V2_B_seed392007,leo_clear_weak,0,5,9
V2_B_seed392007,leo_clear_weak,1,0,148
V2_B_seed392007,leo_clear_weak,1,1,3794
V2_B_seed392007,leo_clear_weak,1,2,16
V2_B_seed392007,leo_clear_weak,1,3,493
V2_B_seed392007,leo_clear_weak,1,4,45
V2_B_seed392007,leo_clear_weak,1,5,4
V2_B_seed392007,leo_clear_weak,2,0,33
V2_B_seed392007,leo_clear_weak,2,1,41
V2_B_seed392007,leo_clear_weak,2,2,4344
V2_B_seed392007,leo_clear_weak,2,3,31
V2_B_seed392007,leo_clear_weak,2,4,41
V2_B_seed392007,leo_clear_weak,2,5,10
V2_B_seed392007,leo_clear_weak,3,0,142
V2_B_seed392007,leo_clear_weak,3,1,621
V2_B_seed392007,leo_clear_weak,3,2,7
V2_B_seed392007,leo_clear_weak,3,3,3635
V2_B_seed392007,leo_clear_weak,3,4,93
V2_B_seed392007,leo_clear_weak,3,5,2
V2_B_seed392007,leo_clear_weak,4,0,31
V2_B_seed392007,leo_clear_weak,4,1,40
V2_B_seed392007,leo_clear_weak,4,2,19
V2_B_seed392007,leo_clear_weak,4,3,58
V2_B_seed392007,leo_clear_weak,4,4,4340
V2_B_seed392007,leo_clear_weak,4,5,12
V2_B_seed392007,leo_clear_weak,5,0,9
V2_B_seed392007,leo_clear_weak,5,1,26
V2_B_seed392007,leo_clear_weak,5,2,41
V2_B_seed392007,leo_clear_weak,5,3,4
V2_B_seed392007,leo_clear_weak,5,4,28
V2_B_seed392007,leo_clear_weak,5,5,4392
V2_B_seed392007,leo_low_elev_weak,0,0,3055
V2_B_seed392007,leo_low_elev_weak,0,1,672
V2_B_seed392007,leo_low_elev_weak,0,2,29
V2_B_seed392007,leo_low_elev_weak,0,3,640
V2_B_seed392007,leo_low_elev_weak,0,4,97
V2_B_seed392007,leo_low_elev_weak,0,5,7
V2_B_seed392007,leo_low_elev_weak,1,0,174
V2_B_seed392007,leo_low_elev_weak,1,1,3547
V2_B_seed392007,leo_low_elev_weak,1,2,20
V2_B_seed392007,leo_low_elev_weak,1,3,637
V2_B_seed392007,leo_low_elev_weak,1,4,114
V2_B_seed392007,leo_low_elev_weak,1,5,8
V2_B_seed392007,leo_low_elev_weak,2,0,61
V2_B_seed392007,leo_low_elev_weak,2,1,62
V2_B_seed392007,leo_low_elev_weak,2,2,4250
V2_B_seed392007,leo_low_elev_weak,2,3,44
V2_B_seed392007,leo_low_elev_weak,2,4,63
V2_B_seed392007,leo_low_elev_weak,2,5,20
V2_B_seed392007,leo_low_elev_weak,3,0,240
V2_B_seed392007,leo_low_elev_weak,3,1,676
V2_B_seed392007,leo_low_elev_weak,3,2,17
V2_B_seed392007,leo_low_elev_weak,3,3,3428
V2_B_seed392007,leo_low_elev_weak,3,4,136
V2_B_seed392007,leo_low_elev_weak,3,5,3
V2_B_seed392007,leo_low_elev_weak,4,0,30
V2_B_seed392007,leo_low_elev_weak,4,1,76
V2_B_seed392007,leo_low_elev_weak,4,2,28
V2_B_seed392007,leo_low_elev_weak,4,3,81
V2_B_seed392007,leo_low_elev_weak,4,4,4274
V2_B_seed392007,leo_low_elev_weak,4,5,11
V2_B_seed392007,leo_low_elev_weak,5,0,12
V2_B_seed392007,leo_low_elev_weak,5,1,42
V2_B_seed392007,leo_low_elev_weak,5,2,83
V2_B_seed392007,leo_low_elev_weak,5,3,9
V2_B_seed392007,leo_low_elev_weak,5,4,48
V2_B_seed392007,leo_low_elev_weak,5,5,4306
V2_B_seed392007,leo_rain_weak,0,0,3140
V2_B_seed392007,leo_rain_weak,0,1,657
V2_B_seed392007,leo_rain_weak,0,2,22
V2_B_seed392007,leo_rain_weak,0,3,605
V2_B_seed392007,leo_rain_weak,0,4,68
V2_B_seed392007,leo_rain_weak,0,5,8
V2_B_seed392007,leo_rain_weak,1,0,228
V2_B_seed392007,leo_rain_weak,1,1,3433
V2_B_seed392007,leo_rain_weak,1,2,17
V2_B_seed392007,leo_rain_weak,1,3,682
V2_B_seed392007,leo_rain_weak,1,4,134
V2_B_seed392007,leo_rain_weak,1,5,6
V2_B_seed392007,leo_rain_weak,2,0,56
V2_B_seed392007,leo_rain_weak,2,1,66
V2_B_seed392007,leo_rain_weak,2,2,4275
V2_B_seed392007,leo_rain_weak,2,3,30
V2_B_seed392007,leo_rain_weak,2,4,54
V2_B_seed392007,leo_rain_weak,2,5,19
V2_B_seed392007,leo_rain_weak,3,0,298
V2_B_seed392007,leo_rain_weak,3,1,707
V2_B_seed392007,leo_rain_weak,3,2,11
V2_B_seed392007,leo_rain_weak,3,3,3329
V2_B_seed392007,leo_rain_weak,3,4,148
V2_B_seed392007,leo_rain_weak,3,5,7
V2_B_seed392007,leo_rain_weak,4,0,32
V2_B_seed392007,leo_rain_weak,4,1,84
V2_B_seed392007,leo_rain_weak,4,2,20
V2_B_seed392007,leo_rain_weak,4,3,83
V2_B_seed392007,leo_rain_weak,4,4,4270
V2_B_seed392007,leo_rain_weak,4,5,11
V2_B_seed392007,leo_rain_weak,5,0,11
V2_B_seed392007,leo_rain_weak,5,1,33
V2_B_seed392007,leo_rain_weak,5,2,56
V2_B_seed392007,leo_rain_weak,5,3,6
V2_B_seed392007,leo_rain_weak,5,4,32
V2_B_seed392007,leo_rain_weak,5,5,4362
V2_C_seed392005,clean,0,0,4438
V2_C_seed392005,clean,0,1,7
V2_C_seed392005,clean,0,2,8
V2_C_seed392005,clean,0,3,10
V2_C_seed392005,clean,0,4,28
V2_C_seed392005,clean,0,5,9
V2_C_seed392005,clean,1,0,12
V2_C_seed392005,clean,1,1,4420
V2_C_seed392005,clean,1,2,11
V2_C_seed392005,clean,1,3,23
V2_C_seed392005,clean,1,4,26
V2_C_seed392005,clean,1,5,8
V2_C_seed392005,clean,2,0,2
V2_C_seed392005,clean,2,1,3
V2_C_seed392005,clean,2,2,4449
V2_C_seed392005,clean,2,3,6
V2_C_seed392005,clean,2,4,26
V2_C_seed392005,clean,2,5,14
V2_C_seed392005,clean,3,0,7
V2_C_seed392005,clean,3,1,194
V2_C_seed392005,clean,3,2,11
V2_C_seed392005,clean,3,3,4241
V2_C_seed392005,clean,3,4,43
V2_C_seed392005,clean,3,5,4
V2_C_seed392005,clean,4,0,23
V2_C_seed392005,clean,4,1,1
V2_C_seed392005,clean,4,2,3
V2_C_seed392005,clean,4,3,2
V2_C_seed392005,clean,4,4,4461
V2_C_seed392005,clean,4,5,10
V2_C_seed392005,clean,5,0,3
V2_C_seed392005,clean,5,1,4
V2_C_seed392005,clean,5,2,5
V2_C_seed392005,clean,5,3,3
V2_C_seed392005,clean,5,4,20
V2_C_seed392005,clean,5,5,4465
V2_C_seed392005,leo_clear_weak,0,0,3002
V2_C_seed392005,leo_clear_weak,0,1,796
V2_C_seed392005,leo_clear_weak,0,2,24
V2_C_seed392005,leo_clear_weak,0,3,535
V2_C_seed392005,leo_clear_weak,0,4,116
V2_C_seed392005,leo_clear_weak,0,5,27
V2_C_seed392005,leo_clear_weak,1,0,93
V2_C_seed392005,leo_clear_weak,1,1,3802
V2_C_seed392005,leo_clear_weak,1,2,26
V2_C_seed392005,leo_clear_weak,1,3,378
V2_C_seed392005,leo_clear_weak,1,4,169
V2_C_seed392005,leo_clear_weak,1,5,32
V2_C_seed392005,leo_clear_weak,2,0,3
V2_C_seed392005,leo_clear_weak,2,1,27
V2_C_seed392005,leo_clear_weak,2,2,4374
V2_C_seed392005,leo_clear_weak,2,3,13
V2_C_seed392005,leo_clear_weak,2,4,56
V2_C_seed392005,leo_clear_weak,2,5,27
V2_C_seed392005,leo_clear_weak,3,0,74
V2_C_seed392005,leo_clear_weak,3,1,658
V2_C_seed392005,leo_clear_weak,3,2,18
V2_C_seed392005,leo_clear_weak,3,3,3508
V2_C_seed392005,leo_clear_weak,3,4,235
V2_C_seed392005,leo_clear_weak,3,5,7
V2_C_seed392005,leo_clear_weak,4,0,32
V2_C_seed392005,leo_clear_weak,4,1,12
V2_C_seed392005,leo_clear_weak,4,2,9
V2_C_seed392005,leo_clear_weak,4,3,19
V2_C_seed392005,leo_clear_weak,4,4,4413
V2_C_seed392005,leo_clear_weak,4,5,15
V2_C_seed392005,leo_clear_weak,5,0,6
V2_C_seed392005,leo_clear_weak,5,1,11
V2_C_seed392005,leo_clear_weak,5,2,13
V2_C_seed392005,leo_clear_weak,5,3,6
V2_C_seed392005,leo_clear_weak,5,4,27
V2_C_seed392005,leo_clear_weak,5,5,4437
V2_C_seed392005,leo_low_elev_weak,0,0,2784
V2_C_seed392005,leo_low_elev_weak,0,1,813
V2_C_seed392005,leo_low_elev_weak,0,2,54
V2_C_seed392005,leo_low_elev_weak,0,3,631
V2_C_seed392005,leo_low_elev_weak,0,4,172
V2_C_seed392005,leo_low_elev_weak,0,5,46
V2_C_seed392005,leo_low_elev_weak,1,0,110
V2_C_seed392005,leo_low_elev_weak,1,1,3564
V2_C_seed392005,leo_low_elev_weak,1,2,38
V2_C_seed392005,leo_low_elev_weak,1,3,439
V2_C_seed392005,leo_low_elev_weak,1,4,296
V2_C_seed392005,leo_low_elev_weak,1,5,53
V2_C_seed392005,leo_low_elev_weak,2,0,6
V2_C_seed392005,leo_low_elev_weak,2,1,31
V2_C_seed392005,leo_low_elev_weak,2,2,4308
V2_C_seed392005,leo_low_elev_weak,2,3,18
V2_C_seed392005,leo_low_elev_weak,2,4,74
V2_C_seed392005,leo_low_elev_weak,2,5,63
V2_C_seed392005,leo_low_elev_weak,3,0,126
V2_C_seed392005,leo_low_elev_weak,3,1,820
V2_C_seed392005,leo_low_elev_weak,3,2,35
V2_C_seed392005,leo_low_elev_weak,3,3,3169
V2_C_seed392005,leo_low_elev_weak,3,4,332
V2_C_seed392005,leo_low_elev_weak,3,5,18
V2_C_seed392005,leo_low_elev_weak,4,0,38
V2_C_seed392005,leo_low_elev_weak,4,1,25
V2_C_seed392005,leo_low_elev_weak,4,2,14
V2_C_seed392005,leo_low_elev_weak,4,3,26
V2_C_seed392005,leo_low_elev_weak,4,4,4379
V2_C_seed392005,leo_low_elev_weak,4,5,18
V2_C_seed392005,leo_low_elev_weak,5,0,5
V2_C_seed392005,leo_low_elev_weak,5,1,8
V2_C_seed392005,leo_low_elev_weak,5,2,36
V2_C_seed392005,leo_low_elev_weak,5,3,3
V2_C_seed392005,leo_low_elev_weak,5,4,49
V2_C_seed392005,leo_low_elev_weak,5,5,4399
V2_C_seed392005,leo_rain_weak,0,0,2916
V2_C_seed392005,leo_rain_weak,0,1,864
V2_C_seed392005,leo_rain_weak,0,2,35
V2_C_seed392005,leo_rain_weak,0,3,484
V2_C_seed392005,leo_rain_weak,0,4,173
V2_C_seed392005,leo_rain_weak,0,5,28
V2_C_seed392005,leo_rain_weak,1,0,151
V2_C_seed392005,leo_rain_weak,1,1,3500
V2_C_seed392005,leo_rain_weak,1,2,38
V2_C_seed392005,leo_rain_weak,1,3,475
V2_C_seed392005,leo_rain_weak,1,4,283
V2_C_seed392005,leo_rain_weak,1,5,53
V2_C_seed392005,leo_rain_weak,2,0,7
V2_C_seed392005,leo_rain_weak,2,1,28
V2_C_seed392005,leo_rain_weak,2,2,4305
V2_C_seed392005,leo_rain_weak,2,3,26
V2_C_seed392005,leo_rain_weak,2,4,78
V2_C_seed392005,leo_rain_weak,2,5,56
V2_C_seed392005,leo_rain_weak,3,0,179
V2_C_seed392005,leo_rain_weak,3,1,878
V2_C_seed392005,leo_rain_weak,3,2,31
V2_C_seed392005,leo_rain_weak,3,3,3070
V2_C_seed392005,leo_rain_weak,3,4,322
V2_C_seed392005,leo_rain_weak,3,5,20
V2_C_seed392005,leo_rain_weak,4,0,31
V2_C_seed392005,leo_rain_weak,4,1,31
V2_C_seed392005,leo_rain_weak,4,2,14
V2_C_seed392005,leo_rain_weak,4,3,25
V2_C_seed392005,leo_rain_weak,4,4,4384
V2_C_seed392005,leo_rain_weak,4,5,15
V2_C_seed392005,leo_rain_weak,5,0,5
V2_C_seed392005,leo_rain_weak,5,1,7
V2_C_seed392005,leo_rain_weak,5,2,22
V2_C_seed392005,leo_rain_weak,5,3,3
V2_C_seed392005,leo_rain_weak,5,4,44
V2_C_seed392005,leo_rain_weak,5,5,4419
V2_C_seed392006,clean,0,0,4431
V2_C_seed392006,clean,0,1,5
V2_C_seed392006,clean,0,2,9
V2_C_seed392006,clean,0,3,12
V2_C_seed392006,clean,0,4,38
V2_C_seed392006,clean,0,5,5
V2_C_seed392006,clean,1,0,20
V2_C_seed392006,clean,1,1,4367
V2_C_seed392006,clean,1,2,20
V2_C_seed392006,clean,1,3,63
V2_C_seed392006,clean,1,4,27
V2_C_seed392006,clean,1,5,3
V2_C_seed392006,clean,2,0,0
V2_C_seed392006,clean,2,1,12
V2_C_seed392006,clean,2,2,4461
V2_C_seed392006,clean,2,3,7
V2_C_seed392006,clean,2,4,15
V2_C_seed392006,clean,2,5,5
V2_C_seed392006,clean,3,0,25
V2_C_seed392006,clean,3,1,153
V2_C_seed392006,clean,3,2,9
V2_C_seed392006,clean,3,3,4283
V2_C_seed392006,clean,3,4,27
V2_C_seed392006,clean,3,5,3
V2_C_seed392006,clean,4,0,22
V2_C_seed392006,clean,4,1,4
V2_C_seed392006,clean,4,2,11
V2_C_seed392006,clean,4,3,7
V2_C_seed392006,clean,4,4,4449
V2_C_seed392006,clean,4,5,7
V2_C_seed392006,clean,5,0,2
V2_C_seed392006,clean,5,1,9
V2_C_seed392006,clean,5,2,19
V2_C_seed392006,clean,5,3,10
V2_C_seed392006,clean,5,4,11
V2_C_seed392006,clean,5,5,4449
V2_C_seed392006,leo_clear_weak,0,0,3441
V2_C_seed392006,leo_clear_weak,0,1,620
V2_C_seed392006,leo_clear_weak,0,2,23
V2_C_seed392006,leo_clear_weak,0,3,321
V2_C_seed392006,leo_clear_weak,0,4,83
V2_C_seed392006,leo_clear_weak,0,5,12
V2_C_seed392006,leo_clear_weak,1,0,160
V2_C_seed392006,leo_clear_weak,1,1,3902
V2_C_seed392006,leo_clear_weak,1,2,21
V2_C_seed392006,leo_clear_weak,1,3,320
V2_C_seed392006,leo_clear_weak,1,4,89
V2_C_seed392006,leo_clear_weak,1,5,8
V2_C_seed392006,leo_clear_weak,2,0,45
V2_C_seed392006,leo_clear_weak,2,1,46
V2_C_seed392006,leo_clear_weak,2,2,4300
V2_C_seed392006,leo_clear_weak,2,3,54
V2_C_seed392006,leo_clear_weak,2,4,49
V2_C_seed392006,leo_clear_weak,2,5,6
V2_C_seed392006,leo_clear_weak,3,0,164
V2_C_seed392006,leo_clear_weak,3,1,477
V2_C_seed392006,leo_clear_weak,3,2,17
V2_C_seed392006,leo_clear_weak,3,3,3730
V2_C_seed392006,leo_clear_weak,3,4,110
V2_C_seed392006,leo_clear_weak,3,5,2
V2_C_seed392006,leo_clear_weak,4,0,46
V2_C_seed392006,leo_clear_weak,4,1,42
V2_C_seed392006,leo_clear_weak,4,2,24
V2_C_seed392006,leo_clear_weak,4,3,24
V2_C_seed392006,leo_clear_weak,4,4,4353
V2_C_seed392006,leo_clear_weak,4,5,11
V2_C_seed392006,leo_clear_weak,5,0,7
V2_C_seed392006,leo_clear_weak,5,1,44
V2_C_seed392006,leo_clear_weak,5,2,46
V2_C_seed392006,leo_clear_weak,5,3,4
V2_C_seed392006,leo_clear_weak,5,4,31
V2_C_seed392006,leo_clear_weak,5,5,4368
V2_C_seed392006,leo_low_elev_weak,0,0,3254
V2_C_seed392006,leo_low_elev_weak,0,1,617
V2_C_seed392006,leo_low_elev_weak,0,2,32
V2_C_seed392006,leo_low_elev_weak,0,3,464
V2_C_seed392006,leo_low_elev_weak,0,4,120
V2_C_seed392006,leo_low_elev_weak,0,5,13
V2_C_seed392006,leo_low_elev_weak,1,0,242
V2_C_seed392006,leo_low_elev_weak,1,1,3644
V2_C_seed392006,leo_low_elev_weak,1,2,23
V2_C_seed392006,leo_low_elev_weak,1,3,449
V2_C_seed392006,leo_low_elev_weak,1,4,131
V2_C_seed392006,leo_low_elev_weak,1,5,11
V2_C_seed392006,leo_low_elev_weak,2,0,94
V2_C_seed392006,leo_low_elev_weak,2,1,53
V2_C_seed392006,leo_low_elev_weak,2,2,4189
V2_C_seed392006,leo_low_elev_weak,2,3,70
V2_C_seed392006,leo_low_elev_weak,2,4,70
V2_C_seed392006,leo_low_elev_weak,2,5,24
V2_C_seed392006,leo_low_elev_weak,3,0,285
V2_C_seed392006,leo_low_elev_weak,3,1,700
V2_C_seed392006,leo_low_elev_weak,3,2,38
V2_C_seed392006,leo_low_elev_weak,3,3,3305
V2_C_seed392006,leo_low_elev_weak,3,4,166
V2_C_seed392006,leo_low_elev_weak,3,5,6
V2_C_seed392006,leo_low_elev_weak,4,0,37
V2_C_seed392006,leo_low_elev_weak,4,1,92
V2_C_seed392006,leo_low_elev_weak,4,2,26
V2_C_seed392006,leo_low_elev_weak,4,3,40
V2_C_seed392006,leo_low_elev_weak,4,4,4290
V2_C_seed392006,leo_low_elev_weak,4,5,15
V2_C_seed392006,leo_low_elev_weak,5,0,9
V2_C_seed392006,leo_low_elev_weak,5,1,36
V2_C_seed392006,leo_low_elev_weak,5,2,83
V2_C_seed392006,leo_low_elev_weak,5,3,12
V2_C_seed392006,leo_low_elev_weak,5,4,43
V2_C_seed392006,leo_low_elev_weak,5,5,4317
V2_C_seed392006,leo_rain_weak,0,0,3393
V2_C_seed392006,leo_rain_weak,0,1,615
V2_C_seed392006,leo_rain_weak,0,2,26
V2_C_seed392006,leo_rain_weak,0,3,348
V2_C_seed392006,leo_rain_weak,0,4,108
V2_C_seed392006,leo_rain_weak,0,5,10
V2_C_seed392006,leo_rain_weak,1,0,300
V2_C_seed392006,leo_rain_weak,1,1,3572
V2_C_seed392006,leo_rain_weak,1,2,20
V2_C_seed392006,leo_rain_weak,1,3,445
V2_C_seed392006,leo_rain_weak,1,4,150
V2_C_seed392006,leo_rain_weak,1,5,13
V2_C_seed392006,leo_rain_weak,2,0,80
V2_C_seed392006,leo_rain_weak,2,1,58
V2_C_seed392006,leo_rain_weak,2,2,4225
V2_C_seed392006,leo_rain_weak,2,3,57
V2_C_seed392006,leo_rain_weak,2,4,50
V2_C_seed392006,leo_rain_weak,2,5,30
V2_C_seed392006,leo_rain_weak,3,0,431
V2_C_seed392006,leo_rain_weak,3,1,677
V2_C_seed392006,leo_rain_weak,3,2,24
V2_C_seed392006,leo_rain_weak,3,3,3211
V2_C_seed392006,leo_rain_weak,3,4,155
V2_C_seed392006,leo_rain_weak,3,5,2
V2_C_seed392006,leo_rain_weak,4,0,36
V2_C_seed392006,leo_rain_weak,4,1,64
V2_C_seed392006,leo_rain_weak,4,2,30
V2_C_seed392006,leo_rain_weak,4,3,46
V2_C_seed392006,leo_rain_weak,4,4,4318
V2_C_seed392006,leo_rain_weak,4,5,6
V2_C_seed392006,leo_rain_weak,5,0,11
V2_C_seed392006,leo_rain_weak,5,1,28
V2_C_seed392006,leo_rain_weak,5,2,65
V2_C_seed392006,leo_rain_weak,5,3,13
V2_C_seed392006,leo_rain_weak,5,4,37
V2_C_seed392006,leo_rain_weak,5,5,4346
V2_C_seed392007,clean,0,0,4424
V2_C_seed392007,clean,0,1,5
V2_C_seed392007,clean,0,2,10
V2_C_seed392007,clean,0,3,19
V2_C_seed392007,clean,0,4,30
