run_id,variant,verdict,passes_strong_target1,target_old_closed_acc,target_old_delta_pp_vs_identity,clean_repaired_drop_pp,target_old_min_scenario_acc,target_old_min_tx_acc,target_unknown_far_source05,clean_adapter_eval_available,clean_repaired_target_old_acc,clean_target_old_acc,clean_target_old_count,clean_target_old_min_tx_acc,feature_path,known_count,min_scenario_delta_pp_vs_identity,min_tx_delta_pp_vs_identity,passes_clean_fidelity_gate,passes_floor_gate,passes_margin_gate,passes_old_recovery_gate,passes_unknown_safety_gate,proxy_unknown_count,proxy_unknown_far_source05,proxy_unknown_mean_oldness,proxy_unknown_oldness_delta_vs_identity,rx_acc_json,scenario_acc_json,source_acc,source_count,target_old_delta_pp_vs_clean,target_old_margin_delta_vs_identity,target_old_mean_margin,target_old_mean_proto_margin,target_old_mean_true_cos_dist,target_old_min_rx_acc,target_old_proto_acc,target_old_true_dist_delta_vs_identity,target_unknown_count,target_unknown_far_delta_vs_identity,target_unknown_mean_oldness,target_unknown_oldness_delta_vs_identity,tx_acc_json
phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.8694117647058823,0.14705882352941124,0.5000000000000004,0.8588025022341377,0.6873889875666075,0.9525,True,0.9666666666666667,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,0.893655049151032,-1.6250527164761608,True,False,False,True,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""7-14"": 0.8694117647058823}","{""leo_clear_weak"": 0.8881118881118881, ""leo_low_elev_weak"": 0.86103781882146, ""leo_rain_weak"": 0.8588025022341377}",0.8731802911534154,3572,-10.225490196078436,0.5909018709567189,12.743139237049494,0.7243468067850526,0.22600787277087767,0.8694117647058823,0.8694117647058823,0.05323401433517799,400,0.04500000000000004,11.65831584483385,-0.6742402428388594,"{""14-10"": 0.8404255319148937, ""14-7"": 0.6873889875666075, ""20-15"": 0.9019607843137255, ""20-19"": 0.7972270363951474, ""6-15"": 0.9982363315696648, ""8-20"": 0.9911971830985915}"
phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.8673529411764705,-0.05882352941176672,0.0,0.8507596067917784,0.6536412078152753,0.9625,True,0.9716666666666667,0.9716666666666667,1200,0.9,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_14_u1_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,0.08936550491510653,-4.999830691609375,True,False,False,True,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""7-14"": 0.8673529411764705}","{""leo_clear_weak"": 0.8863636363636364, ""leo_low_elev_weak"": 0.8645558487247141, ""leo_rain_weak"": 0.8507596067917784}",0.8687010078387458,3572,-10.431372549019613,0.40347575478277165,12.555713120875547,0.7263576145819026,0.2248735410239383,0.8673529411764705,0.8673529411764705,0.05209968258823863,400,0.05500000000000005,11.533338215500116,-0.7992178721725942,"{""14-10"": 0.824468085106383, ""14-7"": 0.6536412078152753, ""20-15"": 0.9019607843137255, ""20-19"": 0.8318890814558059, ""6-15"": 0.9964726631393298, ""8-20"": 0.9947183098591549}"
phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702,LEOADAPT3_IDENTITY,identity_baseline,False,0.7964705882352942,nan,nan,0.7747349823321554,0.6578014184397163,0.8497854077253219,False,nan,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,False,True,False,True,8069,0.9075474036435742,12.330050448010898,nan,"{""7-7"": 0.7964705882352942}","{""leo_clear_weak"": 0.8190644307149162, ""leo_low_elev_weak"": 0.7955947136563877, ""leo_rain_weak"": 0.7747349823321554}",0.8535834266517357,3572,-13.68627450980392,nan,11.781422092731605,0.5627845307179776,0.2471234611844594,0.7964705882352942,0.7964705882352942,nan,233,nan,10.98938196424251,nan,"{""14-10"": 0.6578014184397163, ""14-7"": 0.7282415630550622, ""20-15"": 0.7878787878787878, ""20-19"": 0.6845753899480069, ""6-15"": 0.9241622574955908, ""8-20"": 0.9964788732394366}"
phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.7864705882352941,-1.0000000000000009,0.2500000000000058,0.7676678445229682,0.6205673758865248,0.8626609442060086,True,0.9308333333333333,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,-0.7067137809187218,-3.7234042553191515,True,False,False,False,False,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""7-7"": 0.7864705882352941}","{""leo_clear_weak"": 0.8075904677846425, ""leo_low_elev_weak"": 0.7841409691629956, ""leo_rain_weak"": 0.7676678445229682}",0.8678611422172452,3572,-14.686274509803921,-0.24630724286669192,11.535114849864913,0.5703093588863093,0.3459654807592554,0.7864705882352941,0.7864705882352941,0.09884201957479596,233,0.012875536480686733,9.219021372273245,-1.7703605919692649,"{""14-10"": 0.6205673758865248, ""14-7"": 0.6891651865008881, ""20-15"": 0.7058823529411765, ""20-19"": 0.7590987868284229, ""6-15"": 0.9435626102292769, ""8-20"": 0.9982394366197183}"
phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.7876470588235294,-0.8823529411764786,0.4166666666666652,0.769434628975265,0.6524822695035462,0.8454935622317596,True,0.9291666666666667,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,-0.5300353356890386,-0.5319148936170137,True,False,False,False,True,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""7-7"": 0.7876470588235294}","{""leo_clear_weak"": 0.8031774051191527, ""leo_low_elev_weak"": 0.7903083700440529, ""leo_rain_weak"": 0.769434628975265}",0.8731802911534154,3572,-14.568627450980397,0.2605893937783801,12.042011486509985,0.5595178076439628,0.32858003369229505,0.7876470588235294,0.7876470588235294,0.08145657250783564,233,-0.0042918454935622075,10.4726517880935,-0.5167301761490091,"{""14-10"": 0.6524822695035462, ""14-7"": 0.7069271758436945, ""20-15"": 0.6844919786096256, ""20-19"": 0.729636048526863, ""6-15"": 0.9506172839506173, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.7858823529411765,-1.0588235294117676,0.4166666666666652,0.7685512367491166,0.6418439716312057,0.8798283261802575,True,0.9291666666666667,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u10_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,-0.6183745583038802,-1.5957446808510634,True,False,False,False,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""7-7"": 0.7858823529411765}","{""leo_clear_weak"": 0.8084730803177406, ""leo_low_elev_weak"": 0.7806167400881058, ""leo_rain_weak"": 0.7685512367491166}",0.8687010078387458,3572,-14.745098039215687,-0.08650228204309762,11.694919810688507,0.5704422538189622,0.33273641720831887,0.7858823529411765,0.7858823529411765,0.08561295602385946,233,0.030042918454935674,9.587555559663814,-1.4018264045786957,"{""14-10"": 0.6418439716312057, ""14-7"": 0.6749555950266429, ""20-15"": 0.7040998217468806, ""20-19"": 0.7538994800693241, ""6-15"": 0.9400352733686067, ""8-20"": 0.9982394366197183}"
phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702,LEOADAPT3_IDENTITY,identity_baseline,False,0.7964705882352942,nan,nan,0.7747349823321554,0.6578014184397163,0.9325,False,nan,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,False,True,False,True,8069,0.9075474036435742,12.330050448010898,nan,"{""7-7"": 0.7964705882352942}","{""leo_clear_weak"": 0.8190644307149162, ""leo_low_elev_weak"": 0.7955947136563877, ""leo_rain_weak"": 0.7747349823321554}",0.8535834266517357,3572,-13.68627450980392,nan,11.781422092731605,0.5627845307179776,0.2471234611844594,0.7964705882352942,0.7964705882352942,nan,400,nan,12.533520612567663,nan,"{""14-10"": 0.6578014184397163, ""14-7"": 0.7282415630550622, ""20-15"": 0.7878787878787878, ""20-19"": 0.6845753899480069, ""6-15"": 0.9241622574955908, ""8-20"": 0.9964788732394366}"
phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.7864705882352941,-1.0000000000000009,0.2500000000000058,0.7676678445229682,0.6205673758865248,0.9625,True,0.9308333333333333,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,-0.7067137809187218,-3.7234042553191515,True,False,False,False,False,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""7-7"": 0.7864705882352941}","{""leo_clear_weak"": 0.8075904677846425, ""leo_low_elev_weak"": 0.7841409691629956, ""leo_rain_weak"": 0.7676678445229682}",0.8678611422172452,3572,-14.686274509803921,-0.24630724286669192,11.535114849864913,0.5703093588863093,0.3459654807592554,0.7864705882352941,0.7864705882352941,0.09884201957479596,400,0.030000000000000027,11.54525314502418,-0.9882674675434835,"{""14-10"": 0.6205673758865248, ""14-7"": 0.6891651865008881, ""20-15"": 0.7058823529411765, ""20-19"": 0.7590987868284229, ""6-15"": 0.9435626102292769, ""8-20"": 0.9982394366197183}"
phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.7876470588235294,-0.8823529411764786,0.4166666666666652,0.769434628975265,0.6524822695035462,0.95,True,0.9291666666666667,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,-0.5300353356890386,-0.5319148936170137,True,False,False,False,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""7-7"": 0.7876470588235294}","{""leo_clear_weak"": 0.8031774051191527, ""leo_low_elev_weak"": 0.7903083700440529, ""leo_rain_weak"": 0.769434628975265}",0.8731802911534154,3572,-14.568627450980397,0.2605893937783801,12.042011486509985,0.5595178076439628,0.32858003369229505,0.7876470588235294,0.7876470588235294,0.08145657250783564,400,0.01749999999999996,11.968664529323577,-0.5648560832440861,"{""14-10"": 0.6524822695035462, ""14-7"": 0.7069271758436945, ""20-15"": 0.6844919786096256, ""20-19"": 0.729636048526863, ""6-15"": 0.9506172839506173, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.7858823529411765,-1.0588235294117676,0.4166666666666652,0.7685512367491166,0.6418439716312057,0.9525,True,0.9291666666666667,0.9333333333333333,1200,0.735,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx7_7_u1_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,-0.6183745583038802,-1.5957446808510634,True,False,False,False,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""7-7"": 0.7858823529411765}","{""leo_clear_weak"": 0.8084730803177406, ""leo_low_elev_weak"": 0.7806167400881058, ""leo_rain_weak"": 0.7685512367491166}",0.8687010078387458,3572,-14.745098039215687,-0.08650228204309762,11.694919810688507,0.5704422538189622,0.33273641720831887,0.7858823529411765,0.7858823529411765,0.08561295602385946,400,0.020000000000000018,11.900313099846244,-0.6332075127214196,"{""14-10"": 0.6418439716312057, ""14-7"": 0.6749555950266429, ""20-15"": 0.7040998217468806, ""20-19"": 0.7538994800693241, ""6-15"": 0.9400352733686067, ""8-20"": 0.9982394366197183}"
phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702,LEOADAPT3_IDENTITY,identity_baseline,False,0.7188235294117648,nan,nan,0.6865008880994672,0.1746880570409982,0.8324324324324325,False,nan,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,False,True,False,True,8069,0.9075474036435742,12.330050448010898,nan,"{""8-8"": 0.7188235294117648}","{""leo_clear_weak"": 0.7591623036649214, ""leo_low_elev_weak"": 0.7101063829787234, ""leo_rain_weak"": 0.6865008880994672}",0.8535834266517357,3572,-10.450980392156861,nan,11.631718950588803,0.458392410888037,0.3158579448061595,0.7188235294117648,0.7188235294117648,nan,185,nan,10.891886588125615,nan,"{""14-10"": 0.5656028368794326, ""14-7"": 0.8952042628774423, ""20-15"": 0.1746880570409982, ""20-19"": 0.6776429809358753, ""6-15"": 0.9947089947089947, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.72,0.11764705882352233,2.083333333333337,0.6882770870337478,0.15508021390374332,0.8324324324324325,True,0.8025,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,0.1776198934280604,-1.9607843137254888,False,False,False,False,True,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""8-8"": 0.72}","{""leo_clear_weak"": 0.7574171029668412, ""leo_low_elev_weak"": 0.7136524822695035, ""leo_rain_weak"": 0.6882770870337478}",0.8678611422172452,3572,-10.33333333333334,-0.08693756389051543,11.544781386698288,0.49303155085462363,0.3910351342546988,0.72,0.72,0.07517718944853935,185,0.0,8.900733182830988,-1.991153405294627,"{""14-10"": 0.526595744680851, ""14-7"": 0.8401420959147424, ""20-15"": 0.15508021390374332, ""20-19"": 0.7954939341421143, ""6-15"": 0.9947089947089947, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.7467647058823529,2.7941176470588136,-1.2499999999999956,0.716696269982238,0.29411764705882354,0.8486486486486486,True,0.8358333333333333,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,3.019538188277082,11.942959001782533,True,False,False,False,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""8-8"": 0.7467647058823529}","{""leo_clear_weak"": 0.7835951134380453, ""leo_low_elev_weak"": 0.7393617021276596, ""leo_rain_weak"": 0.716696269982238}",0.8731802911534154,3572,-7.6568627450980475,0.32908250133693606,11.96080145192574,0.48810763706251237,0.3649431169280604,0.7467647058823529,0.7467647058823529,0.049085172121900944,185,0.01621621621621616,10.258854299944801,-0.6330322881808144,"{""14-10"": 0.5425531914893617, ""14-7"": 0.8561278863232682, ""20-15"": 0.29411764705882354, ""20-19"": 0.7850953206239168, ""6-15"": 0.9964726631393298, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.7244117647058823,0.5588235294117561,1.750000000000007,0.6936056838365897,0.1586452762923351,0.8486486486486486,True,0.8058333333333333,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u10_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,0.7104795737122527,-1.604278074866311,True,False,False,False,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""8-8"": 0.7244117647058823}","{""leo_clear_weak"": 0.7556719022687609, ""leo_low_elev_weak"": 0.723404255319149, ""leo_rain_weak"": 0.6936056838365897}",0.8687010078387458,3572,-9.892156862745106,0.06644385001018271,11.698162800598986,0.4906946396036962,0.3779515262099192,0.7244117647058823,0.7244117647058823,0.0620935814037597,185,0.01621621621621616,9.189092685080864,-1.7027939030447516,"{""14-10"": 0.5567375886524822, ""14-7"": 0.8312611012433393, ""20-15"": 0.1586452762923351, ""20-19"": 0.7972270363951474, ""6-15"": 0.9947089947089947, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702,LEOADAPT3_IDENTITY,identity_baseline,False,0.7188235294117648,nan,nan,0.6865008880994672,0.1746880570409982,0.91,False,nan,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702/LEOADAPT3_IDENTITY/features_leo_repaired.npz,3400,nan,nan,False,False,True,False,True,8069,0.9075474036435742,12.330050448010898,nan,"{""8-8"": 0.7188235294117648}","{""leo_clear_weak"": 0.7591623036649214, ""leo_low_elev_weak"": 0.7101063829787234, ""leo_rain_weak"": 0.6865008880994672}",0.8535834266517357,3572,-10.450980392156861,nan,11.631718950588803,0.458392410888037,0.3158579448061595,0.7188235294117648,0.7188235294117648,nan,400,nan,12.533327355086804,nan,"{""14-10"": 0.5656028368794326, ""14-7"": 0.8952042628774423, ""20-15"": 0.1746880570409982, ""20-19"": 0.6776429809358753, ""6-15"": 0.9947089947089947, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702,LEOADAPT5_MARGIN_UNK_LINR,fail,False,0.72,0.11764705882352233,2.083333333333337,0.6882770870337478,0.15508021390374332,0.95,True,0.8025,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702/LEOADAPT5_MARGIN_UNK_LINR/features_leo_repaired.npz,3400,0.1776198934280604,-1.9607843137254888,False,False,False,False,False,8069,0.9068038170777047,10.515547163170233,-1.814503284840665,"{""8-8"": 0.72}","{""leo_clear_weak"": 0.7574171029668412, ""leo_low_elev_weak"": 0.7136524822695035, ""leo_rain_weak"": 0.6882770870337478}",0.8678611422172452,3572,-10.33333333333334,-0.08693756389051543,11.544781386698288,0.49303155085462363,0.3910351342546988,0.72,0.72,0.07517718944853935,400,0.039999999999999925,11.569225734919309,-0.9641016201674955,"{""14-10"": 0.526595744680851, ""14-7"": 0.8401420959147424, ""20-15"": 0.15508021390374332, ""20-19"": 0.7954939341421143, ""6-15"": 0.9947089947089947, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702,LEOADAPT5_MARGIN_UNK_MLP,fail,False,0.7467647058823529,2.7941176470588136,-1.2499999999999956,0.716696269982238,0.29411764705882354,0.9475,True,0.8358333333333333,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702/LEOADAPT5_MARGIN_UNK_MLP/features_leo_repaired.npz,3400,3.019538188277082,11.942959001782533,True,False,False,False,False,8069,0.8936671210806791,11.08341730834771,-1.246633139663187,"{""8-8"": 0.7467647058823529}","{""leo_clear_weak"": 0.7835951134380453, ""leo_low_elev_weak"": 0.7393617021276596, ""leo_rain_weak"": 0.716696269982238}",0.8731802911534154,3572,-7.6568627450980475,0.32908250133693606,11.96080145192574,0.48810763706251237,0.3649431169280604,0.7467647058823529,0.7467647058823529,0.049085172121900944,400,0.03749999999999998,12.11581992149353,-0.4175074335932738,"{""14-10"": 0.5425531914893617, ""14-7"": 0.8561278863232682, ""20-15"": 0.29411764705882354, ""20-19"": 0.7850953206239168, ""6-15"": 0.9964726631393298, ""8-20"": 1.0}"
phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702,LEOADAPT5_ULTRAID_LINR,fail,False,0.7244117647058823,0.5588235294117561,1.750000000000007,0.6936056838365897,0.1586452762923351,0.9475,True,0.8058333333333333,0.8233333333333334,1200,0.2,/home/szu2070436088/2510044040/CV-SincNet/runs/phase1_adv3b02_multiview_keepold_rx8_8_u1_20260702/LEOADAPT5_ULTRAID_LINR/features_leo_repaired.npz,3400,0.7104795737122527,-1.604278074866311,True,False,False,False,False,8069,0.9194447886974842,11.085474032634902,-1.2445764153759953,"{""8-8"": 0.7244117647058823}","{""leo_clear_weak"": 0.7556719022687609, ""leo_low_elev_weak"": 0.723404255319149, ""leo_rain_weak"": 0.6936056838365897}",0.8687010078387458,3572,-9.892156862745106,0.06644385001018271,11.698162800598986,0.4906946396036962,0.3779515262099192,0.7244117647058823,0.7244117647058823,0.0620935814037597,400,0.03749999999999998,11.842874175980688,-0.6904531791061164,"{""14-10"": 0.5567375886524822, ""14-7"": 0.8312611012433393, ""20-15"": 0.1586452762923351, ""20-19"": 0.7972270363951474, ""6-15"": 0.9947089947089947, ""8-20"": 1.0}"
