row,step,origin_epoch,x_enabled,u_enabled,legal_anchors,normalized_valid_blocks,normalized_unavailable_blocks,x_weighted_identity_grad_norm,u_weighted_identity_grad_norm,xu_gradient_cosine,configured,full_extensions,daot_executed,rc4_executed,identity_active,tangent_scheduled,u_samples,hard_count,partial_count,negative_count,satellite_samples,prototype_rows,anchor_active,rc4_u_grl_lambda,scale_commits_before,daot_labeled,daot_unlabeled,rc4_identity,rc4_total,daot_grad_norm,rc4_grad_norm,daot_orbit_z_grad_norm,daot_orbit_logit_grad_norm,daot_orbit_proto_grad_norm,daot_orbit_relation_grad_norm,daot_tangent_grad_norm,daot_nuisance_grad_norm,daot_fingerprint_grad_norm,rc4_hard_grad_norm,rc4_partial_set_grad_norm,rc4_partial_conditional_grad_norm,rc4_adv_grad_norm,rc4_negative_grad_norm,rc4_domain_grad_norm,rc4_self_grad_norm,rc4_satellite_grad_norm,rc4_anchor_grad_norm,nuisance_head_grad_norm,weighted_daot_orbit_z,weighted_daot_orbit_logit,weighted_daot_orbit_proto,weighted_daot_orbit_relation,weighted_daot_tangent,weighted_daot_nuisance,weighted_daot_fingerprint,weighted_rc4_hard,weighted_rc4_partial_set,weighted_rc4_partial_conditional,weighted_rc4_adv,weighted_rc4_negative,weighted_rc4_domain,weighted_rc4_self,weighted_rc4_satellite,weighted_rc4_anchor
F-M12,40000,185,True,True,128,4,0,0.00040015485137701035,0.00010007949458668008,0.19481125473976135,True,True,True,True,True,True,256,0,74,0,0,6,True,0.0,40000,0.8993570804595947,0.7394391894340515,0.0014800416538491845,0.32347482442855835,12.653171289466178,0.6174891532598481,1.3218277818595094,5.603270608331745,6.953510415102294,0.45563975776286403,0.11925225078992059,0.4843690474907798,0.0,0.0,4.113060006729482e-07,0.00599035892026945,0.5033361463716991,0.0,0.3576444764954329,0.0003426647506448929,0.0,4.208313632738912e-05,0.4841203548140722,0.9848181009292603,0.3097602427005768,0.2996506690979004,0.09330626577138901,0.04994342848658562,-0.09868262708187103,0.0,0.0,4.29012292357811e-09,0.0004923043306916952,0.41976889967918396,0.0,0.0031005607452243567,-0.09996771812438965,0.0,8.075842197285965e-05
F-M12,41000,184,True,True,128,4,0,0.0005800597718916833,7.402530900435522e-05,0.42315930128097534,True,True,True,True,True,True,256,1,82,0,1,6,True,0.0,41000,0.9135722517967224,0.7987359762191772,0.00012728892033919692,0.3473663926124573,16.8754820301571,0.736910630669724,1.1421069443111007,2.4902532658061296,13.010439762272231,0.7604217075197706,0.07942199159570185,0.44933713619771165,0.0,1.9570522854825797e-10,2.0215380299435515e-08,0.0004586798546021583,0.457349935861787,0.0,0.04504930121690537,0.0008001554170868603,0.5760146386462608,8.175620465199839e-05,0.4492141577625858,0.9801642894744873,0.16076932847499847,0.5206576585769653,0.10264012962579727,0.04791934788227081,-0.09984251111745834,0.0,0.0,0.0,4.448412801139057e-05,0.44240355491638184,0.0,0.0003758359525818378,-0.09995629638433456,0.00441396189853549,8.485531725455076e-05
F-M12,42000,183,True,True,128,4,0,0.00014294286665972322,6.094967102399096e-05,0.3647151291370392,True,True,True,True,True,True,256,6,74,0,6,6,True,0.0,42000,0.83305823802948,0.8490956425666809,0.0013644930440932512,0.3325212597846985,7.4708253786924885,0.47022014806785584,0.7032099229710261,4.338468952272763,3.698042758694442,0.2457806677525456,0.06168197516258327,0.4212475240925997,0.0,4.080123397440431e-08,1.2275450261068297e-07,0.006005424562985463,0.44178914379622514,0.0,0.16090243775617036,0.0019071424022213232,2.3463412057005088e-08,5.08839069758003e-05,0.42117206146344605,0.9835571050643921,0.31177806854248047,0.3488188087940216,0.09234177321195602,0.04517644643783569,-0.0995182916522026,0.0,2.540493371228081e-10,9.301051040466746e-10,0.0004998342483304441,0.4273872971534729,0.0,0.004429691005498171,-0.09988266229629517,2.3283062977608182e-10,8.70904405019246e-05
F-M12,43000,200,True,True,128,4,0,0.00024065861362032592,6.183712685015053e-05,0.21897190809249878,True,True,True,True,True,True,256,0,105,2,0,6,True,0.0,43000,0.7986878156661987,0.8912313580513,0.00429814588278532,0.3699779510498047,8.534873013382176,1.7837313401501376,1.152117405310642,3.8909621730842767,4.853158718275137,0.44369752580764626,0.10833599471788571,0.6420012243159013,0.0,0.0,3.77086461233737e-07,0.0037252349855910233,0.37646347570108896,1.2343217145084318e-09,1.7435406333387207,0.004978954493324521,0.0,0.000426351958186486,0.6419414161622577,0.9935065507888794,0.3508569300174713,0.3116149604320526,0.0870889276266098,0.047059040516614914,-0.10020726174116135,0.0,-0.0,3.6644114409511985e-09,0.00034384801983833313,0.43388739228248596,0.0,0.034901056438684464,-0.09949081391096115,0.0,0.0003364825388416648
F-M12,44000,197,True,True,128,4,0,0.00019286303722765297,5.997104381094687e-05,0.2207978218793869,True,True,True,True,True,True,256,0,78,0,0,6,True,0.0,44000,0.895200788974762,0.666468620300293,0.00012161186168668792,0.33314916491508484,7.844959523440435,0.44413051680491683,0.6226279615023724,2.3111489499230173,5.816102956001739,0.3166810081633245,0.05192709429822802,0.5440883044878121,0.0,0.0,1.9187114184521202e-08,0.000163360774440047,0.43783241255321953,0.0,0.07452821619542067,0.0004565328861743378,0.0,6.995409549642476e-05,0.5440206135296272,0.9726970195770264,0.2154945433139801,0.3317791521549225,0.09275396168231964,0.04908861219882965,-0.10014382749795914,0.0,0.0,1.5824075383363834e-10,1.5873389202170074e-05,0.43197283148765564,0.0,0.0010252839419990778,-0.09995736926794052,0.0,9.254688484361395e-05
F-A1,0,1,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,0,0.0,0.0,-0.0,0.8611509799957275,0.0,0.7528952766324706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,250,2,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,250,0.0,0.0,-0.0,0.7538560628890991,0.0,0.6955308719754569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,500,3,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,500,0.0,0.0,-0.0,0.6784073114395142,0.0,1.7600950196394451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,750,4,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,750,0.0,0.0,-0.0,0.4899103343486786,0.0,1.8410453614423044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,1000,5,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,1000,0.0,0.0,0.0,0.6132535934448242,0.0,2.370553781147114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,1250,6,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,1250,0.0,0.0,0.0,0.5169475674629211,0.0,1.80396962120748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,1500,7,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,1500,0.0,0.0,-0.0,0.372102826833725,0.0,1.0327193582916983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,1750,8,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,1750,0.0,0.0,-0.0,0.5304722785949707,0.0,2.0922311382483842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,2000,10,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,2000,0.0,0.0,-0.0,0.42083901166915894,0.0,1.5584789259011025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,2250,11,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,2250,0.0,0.0,-0.0,0.45263874530792236,0.0,1.3907413396149912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,2500,12,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,2500,0.0,0.0,-0.0,0.48208680748939514,0.0,1.8352688595501219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,2750,13,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,2750,0.0,0.0,-0.0,0.3716637194156647,0.0,1.5301345969640916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,3000,14,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,3000,0.0,0.0,-0.0,0.40093162655830383,0.0,1.3503726907023146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,3250,15,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,3250,0.0,0.0,-0.0,0.4441303610801697,0.0,1.6701418819964706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,3500,16,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,3500,0.0,0.0,-0.0,0.475734144449234,0.0,2.792934578061131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,3750,17,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,3750,0.0,0.0,-0.0,0.44914159178733826,0.0,1.7251258104165172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,4000,19,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,4000,0.0,0.0,-0.0,0.36276477575302124,0.0,1.4953533748585937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,4250,20,False,False,0,0,0,,,,True,,False,True,False,,256,0,0,,,,,,4250,0.0,0.0,-0.0,0.5592623353004456,0.0,2.7794639302783555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,4500,21,False,False,0,0,0,,,,True,,True,True,True,,256,1,0,,,,,,4500,0.014147544279694557,0.01432677824050188,0.0,0.4432011544704437,0.12921962983181548,2.1026229321457763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,4750,22,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,4750,0.04359167814254761,0.028599822893738747,-0.0,0.4564759135246277,0.3518950148975582,1.2213743496388847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,5000,23,False,False,0,0,0,,,,True,,True,True,True,,256,1,0,,,,,,5000,0.04709397628903389,0.045386236160993576,0.0,0.40511006116867065,0.26067981567708576,1.4852525442081155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,5250,24,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,5250,0.09761639684438705,0.07280828803777695,-0.0,0.3852044939994812,1.4464966549125946,1.698277452324325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,5500,25,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,5500,0.10000064969062805,0.08136027306318283,-0.0,0.4632228910923004,0.6143916645154416,2.32613581043846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,5750,26,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,5750,0.1102646142244339,0.11025815457105637,-0.0,0.44336092472076416,1.4325557829669067,3.3320183481162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,6000,28,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,6000,0.118003249168396,0.1301281750202179,-0.0,0.470112144947052,0.7188744299520112,2.2490606469064027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,6250,29,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,6250,0.12420199066400528,0.19576482474803925,-0.0,0.5460686087608337,2.4398432013308216,2.5804543077531252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,6500,30,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,6500,0.27018529176712036,0.08032208681106567,-0.0,0.3877333998680115,2.3227358067807637,3.1917138027870737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,6750,31,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,6750,0.2512633800506592,0.19794681668281555,-0.0,0.5543487071990967,1.4278816997998427,6.991907436984261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,7000,32,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,7000,0.23481298983097076,0.2215496003627777,-0.0,0.3603014349937439,2.6603423369270582,1.3093092984964834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,7250,33,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,7250,0.25508683919906616,0.22910447418689728,-0.0,0.42080360651016235,1.422189686817181,3.4308092009248794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,7500,34,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,7500,0.23548203706741333,0.2063741236925125,-0.0,0.3840145766735077,1.8927764925459554,1.800438473289767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,7750,35,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,7750,0.30439332127571106,0.2742561101913452,-0.0,0.40676867961883545,4.004766875124862,3.5973674581744706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,8000,37,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,8000,0.3235021233558655,0.2579253017902374,-0.0,0.4484019875526428,2.3665584963847635,2.1736292298391042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,8250,38,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,8250,0.27971869707107544,0.1669483333826065,-0.0,0.3446676433086395,1.6598793081200132,0.7600548006311484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,8500,39,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,8500,0.38270723819732666,0.1963736116886139,-0.0,0.36121758818626404,2.847466176725004,0.6191759085672225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,8750,40,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,8750,0.373742938041687,0.376863956451416,-0.0,0.5266978740692139,4.686288562023726,3.18122322889134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,9000,41,False,False,0,0,0,,,,True,,True,True,True,,256,1,119,,,,,,9000,0.3955850899219513,0.3862829804420471,0.016356335952878,0.533032238483429,4.860070462709889,3.426015959974321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,9250,42,False,False,0,0,0,,,,True,,True,True,True,,256,0,130,,,,,,9250,0.46309661865234375,0.4089004695415497,0.00583932688459754,0.4443948268890381,4.4162085748943785,1.461382190141375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,9500,43,False,False,0,0,0,,,,True,,True,True,True,,256,0,89,,,,,,9500,0.493823766708374,0.4386385679244995,0.1086028516292572,0.5168012380599976,5.834934486668936,2.5222979099839447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,9750,44,False,False,0,0,0,,,,True,,True,True,True,,256,0,123,,,,,,9750,0.4628787636756897,0.25410181283950806,0.013443952426314354,0.3669143319129944,2.780260809619571,0.7255943526837779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,10000,46,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,10000,0.5211802124977112,0.2709588408470154,0.001717591192573309,0.3020271360874176,2.9566889771008595,0.8366058755602708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,10250,47,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,10250,0.4704156517982483,0.3068889379501343,0.001865209313109517,0.34263384342193604,3.1671054960818483,0.6163225316111941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,10500,48,False,False,0,0,0,,,,True,,True,True,True,,256,0,111,,,,,,10500,0.4928813874721527,0.5092184543609619,0.03550419583916664,0.4987185299396515,5.19825658623799,2.5079098627566907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,10750,49,False,False,0,0,0,,,,True,,True,True,True,,256,0,74,,,,,,10750,0.5404496192932129,0.42964819073677063,0.002585847396403551,0.43050625920295715,3.012958492369253,1.7992634966284644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,11000,50,False,False,0,0,0,,,,True,,True,True,True,,256,10,78,,,,,,11000,0.5422217845916748,0.3723357915878296,0.040876105427742004,0.3977772295475006,5.388263959439641,2.6163443954057275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,11250,51,False,False,0,0,0,,,,True,,True,True,True,,256,0,69,,,,,,11250,0.530197262763977,0.40726378560066223,0.01499155443161726,0.4061923623085022,4.121863634839833,2.216130447018472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,11500,52,False,False,0,0,0,,,,True,,True,True,True,,256,5,71,,,,,,11500,0.6106526255607605,0.3967803418636322,0.001452320022508502,0.3215150535106659,8.317964033810892,1.071552663301409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,11750,53,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,11750,0.6082909107208252,0.3566919267177582,0.002433100715279579,0.31633907556533813,2.690451513409304,0.6144172932259649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,12000,55,False,False,0,0,0,,,,True,,True,True,True,,256,0,67,,,,,,12000,0.5894364714622498,0.38813602924346924,0.002436914248391986,0.31881773471832275,2.869591682171613,0.6497503248731503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,12250,56,False,False,0,0,0,,,,True,,True,True,True,,256,3,103,,,,,,12250,0.7572737336158752,0.40229836106300354,0.00696785980835557,0.33314049243927,3.422282572072239,0.7964132230519128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,12500,57,False,False,0,0,0,,,,True,,True,True,True,,256,0,11,,,,,,12500,0.7420569658279419,0.9180711507797241,0.0155807388946414,0.553447961807251,9.655443677433459,2.8311283647309176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,12750,58,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,12750,0.7469171285629272,0.8244866132736206,-0.0,0.4042089581489563,6.911680074871959,4.122307638624632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,13000,59,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,13000,0.662723183631897,0.4485417306423187,0.001637909677810967,0.3231315016746521,5.657505344982909,0.6865892988001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,13250,60,False,False,0,0,0,,,,True,,True,True,True,,256,0,163,,,,,,13250,0.7175673842430115,0.6687162518501282,0.021048685535788536,0.38268575072288513,12.709876642413093,1.0354376848626499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,13500,61,False,False,0,0,0,,,,True,,True,True,True,,256,0,1,,,,,,13500,0.745581865310669,0.9737023115158081,1.466773755964823e-05,0.47891804575920105,8.41020243721634,2.208625148122502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,13750,62,False,False,0,0,0,,,,True,,True,True,True,,256,0,104,,,,,,13750,0.712792158126831,0.7001814842224121,0.013875752687454224,0.46561282873153687,8.497130135442164,2.2440112074223526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,14000,64,False,False,0,0,0,,,,True,,True,True,True,,256,0,119,,,,,,14000,0.7205702066421509,0.725843608379364,0.03329993784427643,0.39490556716918945,9.00971391037234,0.49223198975657867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,14250,65,False,False,0,0,0,,,,True,,True,True,True,,256,47,0,,,,,,14250,0.9214729070663452,0.4506223201751709,7.636600241056613e-10,0.32107454538345337,7.217158425650555,1.206506417974389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,14500,66,False,False,0,0,0,,,,True,,True,True,True,,256,0,119,,,,,,14500,0.8155332207679749,0.6422523260116577,0.03140537068247795,0.37546899914741516,8.525475041209907,0.7602750325955802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,14750,67,False,False,0,0,0,,,,True,,True,True,True,,256,0,161,,,,,,14750,0.7260604500770569,0.7457460761070251,0.03306785970926285,0.5392149090766907,8.021468054205846,3.5564855482445443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,15000,68,False,False,0,0,0,,,,True,,True,True,True,,256,0,81,,,,,,15000,0.8771941065788269,0.7406775951385498,0.038179244846105576,0.36782780289649963,9.823886256006478,1.142547897854585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,15250,69,False,False,0,0,0,,,,True,,True,True,True,,256,0,118,,,,,,15250,0.6989311575889587,0.529451847076416,0.01916147768497467,0.3791087865829468,4.540192794133601,1.9441879676750373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,15500,70,False,False,0,0,0,,,,True,,True,True,True,,256,0,80,,,,,,15500,0.7334574460983276,0.7139194011688232,0.03572585806250572,0.44276225566864014,7.279453189022527,2.2780180011951425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,15750,71,False,False,0,0,0,,,,True,,True,True,True,,256,0,90,,,,,,15750,0.6649672985076904,0.6948818564414978,0.03397008776664734,0.42388707399368286,7.163866778516241,3.0925426175499258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,16000,73,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,16000,0.7810699939727783,0.48658496141433716,0.002505593467503786,0.35412803292274475,6.096260728598834,0.44740434599220213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,16250,74,False,False,0,0,0,,,,True,,True,True,True,,256,0,9,,,,,,16250,0.7634676694869995,1.032853603363037,0.0376274436712265,0.514340341091156,9.700334996549534,3.4872224946379142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,16500,75,False,False,0,0,0,,,,True,,True,True,True,,256,0,162,,,,,,16500,0.7504738569259644,0.7511207461357117,0.024834290146827698,0.5053204298019409,5.920803219589265,3.2265639187026567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,16750,76,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,16750,0.7808917760848999,0.6134743690490723,0.02689433842897415,0.3469915986061096,6.54179537416117,0.7683446125938577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,17000,77,False,False,0,0,0,,,,True,,True,True,True,,256,0,107,,,,,,17000,0.7689254283905029,0.5099082589149475,0.0035404865629971027,0.3667830526828766,4.44933546415796,0.47608796899845157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,17250,78,False,False,0,0,0,,,,True,,True,True,True,,256,0,79,,,,,,17250,0.6932235956192017,0.47928541898727417,0.0017062691040337086,0.3434619605541229,10.249387645616785,0.5467182049348678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,17500,79,False,False,0,0,0,,,,True,,True,True,True,,256,0,119,,,,,,17500,0.6318483352661133,0.8578652143478394,0.037341997027397156,0.47595852613449097,7.950735032129301,3.094674504541777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,17750,80,False,False,0,0,0,,,,True,,True,True,True,,256,0,1,,,,,,17750,0.6852947473526001,1.1061515808105469,0.0002794710162561387,0.39785873889923096,10.815658737113418,2.494019619478437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,18000,82,False,False,0,0,0,,,,True,,True,True,True,,256,0,118,,,,,,18000,0.6731458902359009,0.7727212309837341,0.01763336919248104,0.3845515847206116,13.26737482541116,1.364856239472687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,18250,83,False,False,0,0,0,,,,True,,True,True,True,,256,0,160,,,,,,18250,0.7177135944366455,0.5454744696617126,0.03501501679420471,0.37869036197662354,3.9520479357999134,2.055179685991092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,18500,84,False,False,0,0,0,,,,True,,True,True,True,,256,0,99,,,,,,18500,0.6087669730186462,0.5199455618858337,0.05414770543575287,0.38559165596961975,6.498790630449937,2.0527957955370546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,18750,85,False,False,0,0,0,,,,True,,True,True,True,,256,0,119,,,,,,18750,0.7178495526313782,0.5716031789779663,0.031870659440755844,0.4062924385070801,6.175326280344714,0.6697119066672336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,19000,86,False,False,0,0,0,,,,True,,True,True,True,,256,0,2,,,,,,19000,0.67261803150177,0.9750269651412964,0.010270442813634872,0.46728596091270447,8.63554775497989,2.7888972236794087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,19250,87,False,False,0,0,0,,,,True,,True,True,True,,256,0,177,,,,,,19250,0.777937650680542,0.796832263469696,0.03316238522529602,0.5434648990631104,16.351288224790487,3.592727513078314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,19500,88,False,False,0,0,0,,,,True,,True,True,True,,256,0,172,,,,,,19500,0.8060519695281982,0.7962438464164734,0.022565677762031555,0.46122682094573975,14.811481322727683,2.859427821677055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,19750,89,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,19750,0.7511858940124512,0.9485653638839722,-0.0,0.5028395652770996,10.499657618875336,6.420369962098767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,20000,91,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,20000,0.6987974643707275,0.6694536209106445,-0.0,0.031224660575389862,6.021571070299268,0.6236091119591123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,20250,92,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,20250,0.7551378011703491,0.575387716293335,-0.0,0.03409433364868164,4.533459562057992,0.12861752056279405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,20500,93,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,20500,0.8098234534263611,0.9846233129501343,-0.0,0.09962669014930725,7.457616684186384,1.003486434336218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,20750,94,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,20750,0.7003029584884644,0.9478405714035034,-0.0,0.12513458728790283,7.083139205994177,1.137935306469912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,21000,95,False,False,0,0,0,,,,True,,True,True,True,,256,39,0,,,,,,21000,0.7356008887290955,0.5918241739273071,9.176130078003553e-08,0.10310377925634384,6.147910304558551,1.1170371326287865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,21250,96,False,False,0,0,0,,,,True,,True,True,True,,256,0,0,,,,,,21250,0.7264915704727173,0.7016515135765076,-0.0,0.15935444831848145,9.918428239892346,1.092220174575681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,21500,97,False,False,0,0,0,,,,True,,True,True,True,,124,0,0,,,,,,21500,0.6860610246658325,0.5612262487411499,0.0,0.11938776820898056,5.449410761598723,0.6453570587629992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,21750,98,False,False,0,0,0,,,,True,,True,True,True,,256,39,0,,,,,,21750,0.6283703446388245,0.6634747385978699,2.2916619712987085e-08,0.19277502596378326,4.693601260370129,1.3847343474477987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
