accepted,adaptation_mode,day_i,gate_method,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig8,leo_clear_weak,8,-1,10-1,-0.8029822707176208
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig9,leo_clear_weak,9,-1,10-1,-0.9858229756355286
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig10,leo_clear_weak,10,-1,10-1,-0.2847198247909546
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig11,leo_clear_weak,11,-1,10-1,-0.5304169058799744
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig12,leo_clear_weak,12,-1,10-1,-0.3481560945510864
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig13,leo_clear_weak,13,-1,10-1,-0.23708218336105347
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig14,leo_clear_weak,14,-1,10-1,-0.3701108992099762
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig15,leo_clear_weak,15,-1,10-1,-0.342643678188324
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig16,leo_clear_weak,16,-1,10-1,-0.27654534578323364
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig17,leo_clear_weak,17,-1,10-1,-0.5388468503952026
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig18,leo_clear_weak,18,-1,10-1,-0.2936806082725525
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig19,leo_clear_weak,19,-1,10-1,-0.4141483008861542
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig0,leo_clear_weak,0,-1,10-10,-0.44618362188339233
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig1,leo_clear_weak,1,-1,10-10,-0.27761098742485046
True,support_head_finetune,0,support_head_confidence_quantile,1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig2,leo_clear_weak,2,-1,10-10,-0.43029704689979553
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig3,leo_clear_weak,3,-1,10-10,-0.5966755747795105
True,support_head_finetune,0,support_head_confidence_quantile,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig4,leo_clear_weak,4,-1,10-10,-0.3865780234336853
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig5,leo_clear_weak,5,-1,10-10,-0.5175483822822571
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig6,leo_clear_weak,6,-1,10-10,-0.6362938284873962
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig7,leo_clear_weak,7,-1,10-10,-0.5437731742858887
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig8,leo_clear_weak,8,-1,10-10,-0.5817261338233948
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig9,leo_clear_weak,9,-1,10-10,-0.7426939010620117
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig10,leo_clear_weak,10,-1,10-10,-0.35178321599960327
True,support_head_finetune,0,support_head_confidence_quantile,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig11,leo_clear_weak,11,-1,10-10,-0.3352556824684143
False,support_head_finetune,0,support_head_confidence_quantile,-1,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig12,leo_clear_weak,12,-1,10-10,-0.21283505856990814
True,support_head_finetune,0,support_head_confidence_quantile,7,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig13,leo_clear_weak,13,-1,10-10,-0.480546772480011
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig14,leo_clear_weak,14,-1,10-10,-0.5221997499465942
True,support_head_finetune,0,support_head_confidence_quantile,0,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig15,leo_clear_weak,15,-1,10-10,-0.33021724224090576
True,support_head_finetune,0,support_head_confidence_quantile,3,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig16,leo_clear_weak,16,-1,10-10,-0.4382358491420746
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig17,leo_clear_weak,17,-1,10-10,-0.35755670070648193
True,support_head_finetune,0,support_head_confidence_quantile,6,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig18,leo_clear_weak,18,-1,10-10,-0.36897116899490356
True,support_head_finetune,0,support_head_confidence_quantile,2,target_unknown_query,20-1,10-10|20-1|day0|eq1|sig19,leo_clear_weak,19,-1,10-10,-0.7002864480018616
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig5,leo_low_elev_weak,5,0,14-10,-0.40321284532546997
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig6,leo_low_elev_weak,6,0,14-10,-0.4656849205493927
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-10|20-1|day0|eq1|sig7,leo_low_elev_weak,7,0,14-10,-0.46443045139312744
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig8,leo_low_elev_weak,8,0,14-10,-0.412933886051178
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig9,leo_low_elev_weak,9,0,14-10,-0.6444280743598938
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig10,leo_low_elev_weak,10,0,14-10,-0.6472640633583069
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig11,leo_low_elev_weak,11,0,14-10,-0.27319660782814026
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-10|20-1|day0|eq1|sig12,leo_low_elev_weak,12,0,14-10,-0.5305739641189575
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-10|20-1|day0|eq1|sig13,leo_low_elev_weak,13,0,14-10,-0.5258140563964844
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,14-10|20-1|day0|eq1|sig14,leo_low_elev_weak,14,0,14-10,-0.31931692361831665
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-10|20-1|day0|eq1|sig15,leo_low_elev_weak,15,0,14-10,-0.7228555679321289
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig16,leo_low_elev_weak,16,0,14-10,-0.5674424171447754
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-10|20-1|day0|eq1|sig17,leo_low_elev_weak,17,0,14-10,-0.3948134779930115
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig18,leo_low_elev_weak,18,0,14-10,-0.4650009572505951
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-10|20-1|day0|eq1|sig19,leo_low_elev_weak,19,0,14-10,-0.26913559436798096
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-10|20-1|day0|eq1|sig20,leo_low_elev_weak,20,0,14-10,-0.5408266186714172
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig21,leo_low_elev_weak,21,0,14-10,-0.6077581644058228
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig22,leo_low_elev_weak,22,0,14-10,-0.5133776068687439
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig23,leo_low_elev_weak,23,0,14-10,-0.31731584668159485
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-10|20-1|day0|eq1|sig24,leo_low_elev_weak,24,0,14-10,-0.3569542169570923
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,14-7|20-1|day0|eq1|sig5,leo_low_elev_weak,5,1,14-7,-0.4485852122306824
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,14-7|20-1|day0|eq1|sig6,leo_low_elev_weak,6,1,14-7,-0.32501307129859924
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig7,leo_low_elev_weak,7,1,14-7,-0.24931573867797852
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig8,leo_low_elev_weak,8,1,14-7,-0.4172508418560028
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig9,leo_low_elev_weak,9,1,14-7,-0.2271883487701416
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,14-7|20-1|day0|eq1|sig10,leo_low_elev_weak,10,1,14-7,-0.32731330394744873
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig11,leo_low_elev_weak,11,1,14-7,-0.34558507800102234
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,14-7|20-1|day0|eq1|sig12,leo_low_elev_weak,12,1,14-7,-0.4380708336830139
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig13,leo_low_elev_weak,13,1,14-7,-0.3149230480194092
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig14,leo_low_elev_weak,14,1,14-7,-0.2476138025522232
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,14-7|20-1|day0|eq1|sig15,leo_low_elev_weak,15,1,14-7,-0.569999635219574
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig16,leo_low_elev_weak,16,1,14-7,-0.21148087084293365
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-7|20-1|day0|eq1|sig17,leo_low_elev_weak,17,1,14-7,-0.4257056713104248
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,14-7|20-1|day0|eq1|sig18,leo_low_elev_weak,18,1,14-7,-0.28740793466567993
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,14-7|20-1|day0|eq1|sig19,leo_low_elev_weak,19,1,14-7,-0.34856390953063965
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,14-7|20-1|day0|eq1|sig20,leo_low_elev_weak,20,1,14-7,-0.39024150371551514
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,14-7|20-1|day0|eq1|sig21,leo_low_elev_weak,21,1,14-7,-0.3558908700942993
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,14-7|20-1|day0|eq1|sig22,leo_low_elev_weak,22,1,14-7,-0.3123030364513397
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,14-7|20-1|day0|eq1|sig23,leo_low_elev_weak,23,1,14-7,-0.2210921347141266
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,14-7|20-1|day0|eq1|sig24,leo_low_elev_weak,24,1,14-7,-0.3265220820903778
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig5,leo_low_elev_weak,5,2,20-15,-0.7263691425323486
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-15|20-1|day0|eq1|sig6,leo_low_elev_weak,6,2,20-15,-0.6814267039299011
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-15|20-1|day0|eq1|sig7,leo_low_elev_weak,7,2,20-15,-0.32331812381744385
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig8,leo_low_elev_weak,8,2,20-15,-0.5382921695709229
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-15|20-1|day0|eq1|sig9,leo_low_elev_weak,9,2,20-15,-0.2653552293777466
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-15|20-1|day0|eq1|sig10,leo_low_elev_weak,10,2,20-15,-0.5736619830131531
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig11,leo_low_elev_weak,11,2,20-15,-0.2955319285392761
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-15|20-1|day0|eq1|sig12,leo_low_elev_weak,12,2,20-15,-0.29011523723602295
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig13,leo_low_elev_weak,13,2,20-15,-0.32999059557914734
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig14,leo_low_elev_weak,14,2,20-15,-0.33318671584129333
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,leo_low_elev_weak,15,2,20-15,-0.42197248339653015
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,leo_low_elev_weak,16,2,20-15,-0.3602093458175659
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,leo_low_elev_weak,17,2,20-15,-0.258943110704422
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,leo_low_elev_weak,18,2,20-15,-0.32834458351135254
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,leo_low_elev_weak,19,2,20-15,-0.6285365223884583
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,leo_low_elev_weak,20,2,20-15,-0.41205522418022156
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,leo_low_elev_weak,21,2,20-15,-0.47282692790031433
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,leo_low_elev_weak,22,2,20-15,-0.9293518662452698
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,leo_low_elev_weak,23,2,20-15,-0.780667781829834
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,leo_low_elev_weak,24,2,20-15,-0.2811566889286041
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,leo_low_elev_weak,5,3,20-19,-0.3327712416648865
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,leo_low_elev_weak,6,3,20-19,-0.5169240236282349
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,leo_low_elev_weak,7,3,20-19,-0.4895867109298706
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,leo_low_elev_weak,8,3,20-19,-0.2939845025539398
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,leo_low_elev_weak,9,3,20-19,-0.335839182138443
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,leo_low_elev_weak,10,3,20-19,-0.7252976298332214
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,leo_low_elev_weak,11,3,20-19,-0.3335888087749481
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,leo_low_elev_weak,12,3,20-19,-0.4792799651622772
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,leo_low_elev_weak,13,3,20-19,-0.3685159981250763
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,leo_low_elev_weak,14,3,20-19,-0.5854818820953369
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,leo_low_elev_weak,15,3,20-19,-0.5342017412185669
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,leo_low_elev_weak,16,3,20-19,-0.36414939165115356
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,leo_low_elev_weak,17,3,20-19,-0.44972744584083557
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,leo_low_elev_weak,18,3,20-19,-0.2782689929008484
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,leo_low_elev_weak,19,3,20-19,-0.6875525116920471
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,leo_low_elev_weak,20,3,20-19,-0.6991192698478699
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,leo_low_elev_weak,21,3,20-19,-0.3297712206840515
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,leo_low_elev_weak,22,3,20-19,-0.31854957342147827
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,leo_low_elev_weak,23,3,20-19,-0.38065633177757263
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,leo_low_elev_weak,24,3,20-19,-0.41061466932296753
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,leo_low_elev_weak,5,4,6-15,-0.3549836277961731
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,leo_low_elev_weak,6,4,6-15,-0.32813602685928345
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,leo_low_elev_weak,7,4,6-15,-0.4499549865722656
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,leo_low_elev_weak,8,4,6-15,-0.3225981593132019
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,leo_low_elev_weak,9,4,6-15,-0.6923560500144958
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,leo_low_elev_weak,10,4,6-15,-0.8756017684936523
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,leo_low_elev_weak,11,4,6-15,-0.4790026545524597
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,leo_low_elev_weak,12,4,6-15,-0.41737931966781616
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,leo_low_elev_weak,13,4,6-15,-0.6126289963722229
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,leo_low_elev_weak,14,4,6-15,-0.30779045820236206
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,leo_low_elev_weak,15,4,6-15,-0.3874191641807556
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,leo_low_elev_weak,16,4,6-15,-0.334549218416214
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,leo_low_elev_weak,17,4,6-15,-0.32973653078079224
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,leo_low_elev_weak,18,4,6-15,-0.5665447115898132
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,leo_low_elev_weak,19,4,6-15,-0.3060797154903412
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,leo_low_elev_weak,20,4,6-15,-0.6273248791694641
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,leo_low_elev_weak,21,4,6-15,-0.22327478229999542
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,leo_low_elev_weak,22,4,6-15,-0.6389238238334656
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,leo_low_elev_weak,23,4,6-15,-0.38767844438552856
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,6-15|20-1|day0|eq1|sig24,leo_low_elev_weak,24,4,6-15,-0.23110589385032654
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,8-20|20-1|day0|eq1|sig5,leo_low_elev_weak,5,5,8-20,-0.24896757304668427
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig6,leo_low_elev_weak,6,5,8-20,-0.5235246419906616
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig7,leo_low_elev_weak,7,5,8-20,-0.8345190286636353
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig8,leo_low_elev_weak,8,5,8-20,-0.3291376829147339
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig9,leo_low_elev_weak,9,5,8-20,-0.6147080659866333
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig10,leo_low_elev_weak,10,5,8-20,-0.5019162893295288
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,8-20|20-1|day0|eq1|sig11,leo_low_elev_weak,11,5,8-20,-0.4577345550060272
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,8-20|20-1|day0|eq1|sig12,leo_low_elev_weak,12,5,8-20,-0.5762369632720947
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,8-20|20-1|day0|eq1|sig13,leo_low_elev_weak,13,5,8-20,-0.31900686025619507
True,support_head_finetune,0,support_head_confidence_quantile,2,target_old_query,20-1,8-20|20-1|day0|eq1|sig14,leo_low_elev_weak,14,5,8-20,-0.20567528903484344
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig15,leo_low_elev_weak,15,5,8-20,-0.31353843212127686
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,8-20|20-1|day0|eq1|sig16,leo_low_elev_weak,16,5,8-20,-0.2393307238817215
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,8-20|20-1|day0|eq1|sig17,leo_low_elev_weak,17,5,8-20,-0.34173229336738586
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig18,leo_low_elev_weak,18,5,8-20,-0.36975327134132385
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,8-20|20-1|day0|eq1|sig19,leo_low_elev_weak,19,5,8-20,-0.3685440421104431
True,support_head_finetune,0,support_head_confidence_quantile,1,target_old_query,20-1,8-20|20-1|day0|eq1|sig20,leo_low_elev_weak,20,5,8-20,-0.29531463980674744
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,8-20|20-1|day0|eq1|sig21,leo_low_elev_weak,21,5,8-20,-0.5884958505630493
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig22,leo_low_elev_weak,22,5,8-20,-0.6232846975326538
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig23,leo_low_elev_weak,23,5,8-20,-0.2261156439781189
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,8-20|20-1|day0|eq1|sig24,leo_low_elev_weak,24,5,8-20,-0.4463229179382324
True,support_head_finetune,0,support_head_confidence_quantile,1,target_new_query,20-1,1-16|20-1|day0|eq1|sig5,leo_low_elev_weak,5,6,1-16,-0.2437710165977478
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig6,leo_low_elev_weak,6,6,1-16,-0.5633461475372314
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-16|20-1|day0|eq1|sig7,leo_low_elev_weak,7,6,1-16,-0.5414546132087708
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-16|20-1|day0|eq1|sig8,leo_low_elev_weak,8,6,1-16,-0.3179932236671448
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig9,leo_low_elev_weak,9,6,1-16,-0.3587343096733093
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-16|20-1|day0|eq1|sig10,leo_low_elev_weak,10,6,1-16,-0.2693895399570465
True,support_head_finetune,0,support_head_confidence_quantile,2,target_new_query,20-1,1-16|20-1|day0|eq1|sig11,leo_low_elev_weak,11,6,1-16,-0.69280606508255
True,support_head_finetune,0,support_head_confidence_quantile,2,target_new_query,20-1,1-16|20-1|day0|eq1|sig12,leo_low_elev_weak,12,6,1-16,-0.5538490414619446
True,support_head_finetune,0,support_head_confidence_quantile,1,target_new_query,20-1,1-16|20-1|day0|eq1|sig13,leo_low_elev_weak,13,6,1-16,-0.424169659614563
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig14,leo_low_elev_weak,14,6,1-16,-0.3862272799015045
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig15,leo_low_elev_weak,15,6,1-16,-0.6127286553382874
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig16,leo_low_elev_weak,16,6,1-16,-0.40528246760368347
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig17,leo_low_elev_weak,17,6,1-16,-0.3582839369773865
